Date,Portfolio Return
2015-05-13,-0.0019416224642694107
2015-05-14,0.01161803247407743
2015-05-15,0.002034929796049239
2015-05-18,0.0068318213469635595
2015-05-19,-0.0050518738000319904
2015-05-20,-0.0032807264035154865
2015-05-21,0.002767780870809013
2015-05-22,-0.00257152165856268
2015-05-26,-0.013398514657115354
2015-05-27,0.007504635974275854
2015-05-28,-0.0021012485164346576
2015-05-29,-0.00714276696098273
2015-06-01,0.0021630781765159903
2015-06-02,-0.001812050853928564
2015-06-03,0.003101134840631495
2015-06-04,-0.007546050621110042
2015-06-05,-0.0014729963990521198
2015-06-08,-0.004309650154313486
2015-06-09,-0.00020249553688240934
2015-06-10,0.009906448413576853
2015-06-11,0.000756175572136934
2015-06-12,-0.008722586063595127
2015-06-15,-0.00481499830421641
2015-06-16,0.007267281779474271
2015-06-17,0.0004278340066458945
2015-06-18,0.008466296167691218
2015-06-19,-0.006689622466436372
2015-06-22,0.005137552870460407
2015-06-23,0.0001351210913775274
2015-06-24,-0.0025132327152248748
2015-06-25,-0.005566452832008214
2015-06-26,0.0010498447685191434
2015-06-29,-0.017566882304210826
2015-06-30,0.0027502629163516402
2015-07-01,0.00703216998263876
2015-07-02,-0.0005012066972165992
2015-07-06,-0.0016596980301668274
2015-07-07,0.0028371121609369475
2015-07-08,-0.01632086102484276
2015-07-09,-0.0027113016125893076
2015-07-10,0.01354202355926794
2015-07-13,0.011473346093558755
2015-07-14,0.0033243471064941747
2015-07-15,0.00284566183391849
2015-07-16,0.006338144061395179
2015-07-17,-0.0027451715945716647
2015-07-20,0.002664994672591979
2015-07-21,-0.004029718466404661
2015-07-22,-0.006013871953945978
2015-07-23,-0.0044452600265253005
2015-07-24,-0.01049951638682019
2015-07-27,-0.009912958866711272
2015-07-28,0.01160800640117748
2015-07-29,0.005330501540412491
2015-07-30,-0.0010598440654600748
2015-07-31,-0.0117764232732781
2015-08-03,-0.007848906656538557
2015-08-04,-0.009726562276266231
2015-08-05,0.008067795007898214
2015-08-06,-0.0037053730223105675
2015-08-07,-0.006994970745181938
2015-08-10,0.017563656604032005
2015-08-11,-0.015719971471869522
2015-08-12,0.003993611404971248
2015-08-13,-0.0010655985998391994
2015-08-14,0.0033439330504594004
2015-08-17,0.004778942847054699
2015-08-18,-0.009703760879726396
2015-08-19,-0.011132216309805452
2015-08-20,-0.015561206520533407
2015-08-21,-0.03797373037140116
2015-08-24,-0.039145258176606745
2015-08-25,-0.00700170122771615
2015-08-26,0.04716404590997055
2015-08-27,0.023318028996216395
2015-08-28,-0.005098168365410568
2015-08-31,-0.0038273136266236602
2015-09-01,-0.03399991933053145
2015-09-02,0.020765832842200755
2015-09-03,-0.002698256822756591
2015-09-04,-0.015245824804594466
2015-09-08,0.026944560338288633
2015-09-09,-0.018553083123378313
2015-09-10,0.006418514094157926
2015-09-11,0.00524101262199058
2015-09-14,0.0009850693268497444
2015-09-15,0.009517615193889805
2015-09-16,0.007070524956170119
2015-09-17,-0.009941173242822546
2015-09-18,-0.0174499072407092
2015-09-21,0.007600133544462505
2015-09-22,-0.007330926105143532
2015-09-23,-0.0003591222391967605
2015-09-24,0.00012346377988128334
2015-09-25,0.0017820449175203472
2015-09-28,-0.011125257326504387
2015-09-29,-0.0026323310212976072
2015-09-30,0.013530073436400197
2015-10-01,-0.0024620360704440767
2015-10-02,0.008975128968740123
2015-10-05,0.011470920786197769
2015-10-06,0.0004286759325853077
2015-10-07,0.007409010222023186
2015-10-08,0.000962301815172545
2015-10-09,0.002816994515323475
2015-10-12,0.00023784540532621772
2015-10-13,-0.0021992910257939598
2015-10-14,-0.02566188390997528
2015-10-15,0.01714454657268775
2015-10-16,0.0038412487872058984
2015-10-19,-0.00366678527279026
2015-10-20,0.003777948021037421
2015-10-21,-0.003332245855788602
2015-10-22,0.018473741238386698
2015-10-23,0.00971217156545937
2015-10-26,-0.012984694445833127
2015-10-27,-0.003516116296392018
2015-10-28,0.01955372697880351
2015-10-29,0.003967727501511315
2015-10-30,-0.00661759548462714
2015-11-02,0.016792533387186604
2015-11-03,0.007860173649658568
2015-11-04,-0.002238404290148972
2015-11-05,-0.00037899376112859716
2015-11-06,0.0058766789496163445
2015-11-09,-0.011557951825387719
2015-11-10,-0.003731954504597995
2015-11-11,-0.006001347967816735
2015-11-12,-0.015495121937674508
2015-11-13,-0.013578695453613107
2015-11-16,0.020119164854117858
2015-11-17,0.0012317932829837934
2015-11-18,0.018251901892562993
2015-11-19,0.0016377297919713055
2015-11-20,-0.0006197800475365087
2015-11-23,-0.0030364672867536397
2015-11-24,0.0032134472759916795
2015-11-25,-0.0022015607556305165
2015-11-27,0.0005562792601121877
2015-11-30,-0.004628152083342793
2015-12-01,0.004501492680857747
2015-12-02,-0.011757127779210808
2015-12-03,-0.008639797761272727
2015-12-04,0.021688807535788238
2015-12-07,-0.00640055669675295
2015-12-08,-0.01284163584943187
2015-12-09,-0.006299129730360026
2015-12-10,0.0038652755712681027
2015-12-11,-0.01706623779067158
2015-12-14,0.006989060179575814
2015-12-15,0.012716126567065451
2015-12-16,0.009898813475470223
2015-12-17,-0.018432888815420732
2015-12-18,-0.018050830545980803
2015-12-21,0.007614647150576337
2015-12-22,0.006157871114943907
2015-12-23,0.015411372094270032
2015-12-24,-0.0037901504363625407
2015-12-28,-0.005794352009452147
2015-12-29,0.011022412680374506
2015-12-30,-0.007261344917859135
2015-12-31,-0.009603968903347554
2016-01-04,-0.012312197877938814
2016-01-05,0.00134494119661291
2016-01-06,-0.00837857147454228
2016-01-07,-0.019599554802499117
2016-01-08,-0.01409385867158719
2016-01-11,0.0009718096389072439
2016-01-12,0.007119911373818993
2016-01-13,-0.01759347101827318
2016-01-14,0.023574415986128906
2016-01-15,-0.020371937241828175
2016-01-19,-0.00126120644023945
2016-01-20,-0.02234343098812105
2016-01-21,0.003652582911791169
2016-01-22,0.027601902704978462
2016-01-25,-0.014266700646527446
2016-01-26,0.02538514280619373
2016-01-27,-0.015372573271895947
2016-01-28,0.007540501207916564
2016-01-29,0.0273258214125114
2016-02-01,-0.00513281174553966
2016-02-02,-0.018695129535624473
2016-02-03,0.014915646511904404
2016-02-04,0.008336403162917281
2016-02-05,-0.0128112046716959
2016-02-08,0.0032266139078948107
2016-02-09,-0.0051038106826832245
2016-02-10,-0.006397116392112226
2016-02-11,-0.010944244699926694
2016-02-12,0.022982892348429425
2016-02-16,0.009367651945503716
2016-02-17,0.007365019534651599
2016-02-18,-0.0075807681210266235
2016-02-19,0.002572859530447793
2016-02-22,0.007912288078248451
2016-02-23,-0.015329486005626627
2016-02-24,0.007263305946080152
2016-02-25,0.011084881855092533
2016-02-26,-0.0036898072264708198
2016-02-29,-0.01047786321371275
2016-03-01,0.02543077806005109
2016-03-02,0.004779364776028175
2016-03-03,0.0004718448308151864
2016-03-04,0.004349399932690927
2016-03-07,0.00581385838066964
2016-03-08,-0.010745653022742522
2016-03-09,0.0020956269293051647
2016-03-10,-0.0018796044618050486
2016-03-11,0.005309621741759698
2016-03-14,0.0006509280115600728
2016-03-15,0.0073570545107054545
2016-03-16,0.0008966916272158399
2016-03-17,-0.0007776287705026386
2016-03-18,0.006724110981650184
2016-03-21,0.0006591653571819807
2016-03-22,0.001946056721770504
2016-03-23,-0.00175323223915131
2016-03-24,-0.000968232252339367
2016-03-28,-0.0005108359106610498
2016-03-29,0.005945176732939163
2016-03-30,0.00749507522451844
2016-03-31,-0.007282927646555625
2016-04-01,0.006117560389753751
2016-04-04,0.0007272246060504268
2016-04-05,-0.008011026151278628
2016-04-06,0.008266390743818864
2016-04-07,-0.014332895880528374
2016-04-08,0.0028946976410828807
2016-04-11,0.0006186591675396449
2016-04-12,0.01359124814239065
2016-04-13,0.014006335023386472
2016-04-14,0.0032362285136775053
2016-04-15,-0.006391936914119119
2016-04-18,0.0021565742808763656
2016-04-19,0.006687843575394481
2016-04-20,0.00523201762474762
2016-04-21,-0.006131204021945195
2016-04-22,0.0024642392382678295
2016-04-25,-0.0006146537598867059
2016-04-26,-0.0012035450262311016
2016-04-27,-0.009836467340370412
2016-04-28,-0.010255749421354191
2016-04-29,-0.008487981973003903
2016-05-02,0.006672005022363955
2016-05-03,-0.005178359306779726
2016-05-04,-0.006201937134777792
2016-05-05,-0.00023429241718805357
2016-05-06,0.0036305414755181255
2016-05-09,0.002695770934332687
2016-05-10,0.008869190843759438
2016-05-11,-0.008851277012242594
2016-05-12,-0.001524911587415218
2016-05-13,-0.010194123108562032
2016-05-16,0.014808488875064705
2016-05-17,-0.004404458720062167
2016-05-18,0.004412851962724214
2016-05-19,0.012394735041591944
2016-05-20,0.004321863491096053
2016-05-23,-3.9930513724251546e-05
2016-05-24,0.009429938384207711
2016-05-25,0.009703530238183895
2016-05-26,-0.001173014042946816
2016-05-27,0.0017537674483412155
2016-05-31,-0.004340810711495731
2016-06-01,-0.0012415541884560621
2016-06-02,0.0018999751337650452
2016-06-03,-0.003509595509953663
2016-06-06,0.008076760667635217
2016-06-07,0.002972702311638006
2016-06-08,0.001371812817935002
2016-06-09,0.0013270291974497744
2016-06-10,-0.0059149099873100535
2016-06-13,-0.0052017351662400815
2016-06-14,-0.002395330691965511
2016-06-15,-0.0025870424665707967
2016-06-16,0.0048984930550380916
2016-06-17,-0.008292654549301058
2016-06-20,0.0032677444873281695
2016-06-21,0.004529828337049019
2016-06-22,-0.0010232452751360503
2016-06-23,0.009533334618454058
2016-06-24,-0.029234276751584767
2016-06-27,-0.009858899810922962
2016-06-28,0.01761379285580634
2016-06-29,0.015156107469072526
2016-06-30,0.013420484996657503
2016-07-01,-0.001073799631929087
2016-07-05,-0.0064135765654798815
2016-07-06,0.007856269347472383
2016-07-07,-0.001427680646335611
2016-07-08,0.008141111364188077
2016-07-11,0.0034283365796107454
2016-07-12,0.0042655027034839725
2016-07-13,-0.0003073530125977097
2016-07-14,0.007264408511444224
2016-07-15,0.0001292592509328368
2016-07-18,0.001204485610391297
2016-07-19,0.0026147888235159267
2016-07-20,-0.0006947039531643184
2016-07-21,-0.0025091196945405342
2016-07-22,-8.151950224882226e-05
2016-07-25,-0.006698024313448157
2016-07-26,-0.0013941990925577226
2016-07-27,0.008989245211652435
2016-07-28,-0.000552599622306155
2016-07-29,-0.0025280708758048556
2016-08-01,-0.0017386142989192447
2016-08-02,-0.0033394370452434863
2016-08-03,0.004341611697083251
2016-08-04,0.0016051435643103875
2016-08-05,0.010441094646912796
2016-08-08,0.0010963858383098235
2016-08-09,0.0003424812905138614
2016-08-10,-0.004704981145278735
2016-08-11,0.0015551991152138876
2016-08-12,0.0016295051100022387
2016-08-15,0.00046753938769947473
2016-08-16,-0.004748947558773518
2016-08-17,0.0026626075512234384
2016-08-18,0.0037447345042953095
2016-08-19,-0.005669413568533999
2016-08-22,-0.0030925640750628855
2016-08-23,-0.0011844449113531856
2016-08-24,-0.0010537261132504857
2016-08-25,-0.004332266731338326
2016-08-26,-0.00036250762451887637
2016-08-29,0.0056952172791043315
2016-08-30,-0.0015098443639513833
2016-08-31,-0.0005992653816594218
2016-09-01,0.0023408876413734303
2016-09-02,0.0036427805424158136
2016-09-06,0.004285418472404396
2016-09-07,-0.0028783041943340466
2016-09-08,-0.003886855633846021
2016-09-09,-0.01721475726577429
2016-09-12,0.012253877237592732
2016-09-13,-0.005860030953466977
2016-09-14,0.005840863065918371
2016-09-15,0.012239212216352586
2016-09-16,-0.005707644369690115
2016-09-19,-0.004651777550377306
2016-09-20,-0.001709770150326885
2016-09-21,0.00522144095995118
2016-09-22,0.005454876234152883
2016-09-23,-0.0051558736322262185
2016-09-26,-0.008976719224342962
2016-09-27,0.0071021531104104715
2016-09-28,0.009723730373261815
2016-09-29,-0.014110762743649155
2016-09-30,0.011292510080602837
2016-10-03,-0.0006639669561077999
2016-10-04,0.00036199899269875066
2016-10-05,0.005704171279333117
2016-10-06,-0.004012714340812892
2016-10-07,-0.00017619939483487355
2016-10-10,0.008338939587450866
2016-10-11,-0.007601306663512241
2016-10-12,0.0007629125065760984
2016-10-13,-0.0007887016012295161
2016-10-14,-0.000405128250065426
2016-10-17,-1.857454714275872e-05
2016-10-18,-0.002333975442207975
2016-10-19,0.0007977903830610404
2016-10-20,-0.00014512780550088653
2016-10-21,-0.0050403417385239055
2016-10-24,0.006060230706232983
2016-10-25,0.0015075160134812267
2016-10-26,-0.0012435767061806607
2016-10-27,0.0006921605483523131
2016-10-28,-0.006763016906924167
2016-10-31,-0.0016993315344394366
2016-11-01,-0.0068968976001152465
2016-11-02,-0.0017805220816692667
2016-11-03,-0.001945728930366986
2016-11-04,-0.005015050629842827
2016-11-07,0.018383752595398546
2016-11-08,0.0037769375311246293
2016-11-09,0.02113037943436139
2016-11-10,0.006101780245529876
2016-11-11,-0.004065415623105068
2016-11-14,-0.002014994448438928
2016-11-15,0.006898734997391125
2016-11-16,-0.0033169331050104706
2016-11-17,-0.0038620150784613684
2016-11-18,-0.0029318395575480215
2016-11-21,0.007839820001234055
2016-11-22,-0.0005193487163464676
2016-11-23,0.0027679823289088606
2016-11-25,0.004207053993838143
2016-11-28,-0.005324576965558266
2016-11-29,-0.0003558379192897267
2016-11-30,0.0008869954422402101
2016-12-01,0.0037920523953471705
2016-12-02,0.0012623660297765551
2016-12-05,0.002538098129379854
2016-12-06,0.004129279130334082
2016-12-07,0.004009889994449662
2016-12-08,0.004839874055937348
2016-12-09,0.007441736062228525
2016-12-12,0.009840474988108168
2016-12-13,0.007805776911524033
2016-12-14,-0.006815944667934077
2016-12-15,0.006546533104387569
2016-12-16,-0.0025512409995488783
2016-12-19,0.0025982548880664094
2016-12-20,0.0036895589701483556
2016-12-21,-0.001355152637413395
2016-12-22,-0.0030374328490184854
2016-12-23,0.0013610539091054032
2016-12-27,0.0018229413935673168
2016-12-28,-0.005945171799640214
2016-12-29,-0.001179115413625362
2016-12-30,-0.0013405087010696026
2017-01-03,0.004787211940994965
2017-01-04,-0.0012539896377449955
2017-01-05,-0.001647167353531695
2017-01-06,-0.0009636703117532128
2017-01-09,-3.902512971234906e-05
2017-01-10,-0.0025961254755600257
2017-01-11,0.002929361964661565
2017-01-12,-0.005781127234916376
2017-01-13,-0.0008329749835946496
2017-01-17,-0.0024853749631396638
2017-01-18,-0.0020676137878973
2017-01-19,-0.007550995492456633
2017-01-20,0.0028620543164755894
2017-01-23,-0.00328438437049208
2017-01-24,0.0008829432973856516
2017-01-25,0.008564282227302262
2017-01-26,0.0007271321562627779
2017-01-27,0.000812472699133094
2017-01-30,-0.003403021438088471
2017-01-31,-0.005844472884217206
2017-02-01,0.010510589330377459
2017-02-02,0.001242196054936986
2017-02-03,0.008608859191853353
2017-02-06,-0.0003091350979633371
2017-02-07,0.0020503796642677334
2017-02-08,-0.0006677706992620836
2017-02-09,0.010010356704458276
2017-02-10,6.480157324786883e-05
2017-02-13,0.006927084382361917
2017-02-14,0.009382088282663743
2017-02-15,0.006012755517935274
2017-02-16,-0.0002443555241942815
2017-02-17,0.0010694718791837655
2017-02-21,0.009858324710163827
2017-02-22,-0.0007867762548399316
2017-02-23,0.0038494280695753613
2017-02-24,0.0019491856628982929
2017-02-27,-0.0002946803363733163
2017-02-28,-0.0018075806987603606
2017-03-01,0.01809088488726222
2017-03-02,-0.004646328580966809
2017-03-03,0.00030988409042189135
2017-03-06,-0.0029158347228311313
2017-03-07,-0.0015772685833281884
2017-03-08,-0.0029369239071265706
2017-03-09,0.005049125120962541
2017-03-10,0.0007394944868789366
2017-03-13,0.0004424746490482412
2017-03-14,0.0014782591902549338
2017-03-15,0.007858203887320156
2017-03-16,-0.0008856878069317865
2017-03-17,-0.005757828102440762
2017-03-20,0.000711695099191592
2017-03-21,-0.011974552166404678
2017-03-22,0.0018345561374306133
2017-03-23,-0.0024414053255219286
2017-03-24,-0.003224979032580873
2017-03-27,0.0009410826251547177
2017-03-28,0.010850303466024171
2017-03-29,-0.000462110449651245
2017-03-30,0.0064201452551038984
2017-03-31,-0.006241522464035341
2017-04-03,-0.001005023170178335
2017-04-04,0.0034737067936784346
2017-04-05,-0.004615625743309942
2017-04-06,0.0011567627856751803
2017-04-07,0.0009776051846112764
2017-04-10,-0.001062562259953886
2017-04-11,-0.0028971640643111933
2017-04-12,0.0016254569788920678
2017-04-13,-0.007888529141416207
2017-04-17,0.007185310758330903
2017-04-18,-0.009934699784404593
2017-04-19,-0.004373950375047464
2017-04-20,0.00941398562030621
2017-04-21,-0.003759649866115749
2017-04-24,0.013150105772579756
2017-04-25,0.00624597346814589
2017-04-26,-0.0005881592166076859
2017-04-27,-0.0020044446081731496
2017-04-28,-0.002191212993472592
2017-05-01,0.005502950604130886
2017-05-02,0.0010799301742792416
2017-05-03,0.0018175851974262106
2017-05-04,-0.0003617408464404501
2017-05-05,0.003870592144106573
2017-05-08,0.007088386171027116
2017-05-09,0.0006041354400139873
2017-05-10,0.0017943678667369563
2017-05-11,0.0021461215896914727
2017-05-12,0.00245383673901474
2017-05-15,0.007715761530170891
2017-05-16,-0.0011836706857347753
2017-05-17,-0.020317481276875497
2017-05-18,0.0077410806829488815
2017-05-19,0.005986198945251982
2017-05-22,0.0018992064948358438
2017-05-23,0.0034846552036441173
2017-05-24,-0.00210707890854063
2017-05-25,0.000557328184597785
2017-05-26,-0.002137141755948532
2017-05-30,-0.004447200213771187
2017-05-31,-0.004609974862331451
2017-06-01,0.006920225427557243
2017-06-02,0.0018686132451830935
2017-06-05,0.0009937380277634867
2017-06-06,0.0014430289010533533
2017-06-07,0.0037789144821712218
2017-06-08,0.0009404121964725913
2017-06-09,0.0016845945136354165
2017-06-12,-0.003816422432718019
2017-06-13,0.003556183621906693
2017-06-14,-0.002383624046390783
2017-06-15,-0.003967831207148698
2017-06-16,-0.007141265266939732
2017-06-19,0.010219972958807543
2017-06-20,-0.004103054714959594
2017-06-21,0.0011418678590739586
2017-06-22,-0.0008947349622001288
2017-06-23,0.0008346718511643617
2017-06-26,0.0008126150835747907
2017-06-27,-0.0024439062036558123
2017-06-28,0.007950540592748608
2017-06-29,-0.004373463545801601
2017-06-30,0.00018581490218726982
2017-07-03,0.007248340709835662
2017-07-05,0.0022386150753090864
2017-07-06,-0.005840834827553459
2017-07-07,0.003468417067072717
2017-07-10,-0.0064293762056914765
2017-07-11,0.0005224191524191605
2017-07-12,0.002725749846840449
2017-07-13,0.00637685614687608
2017-07-14,0.003990479656712464
2017-07-17,-0.003015428262340498
2017-07-18,0.002880278364806122
2017-07-19,0.0028252218314471227
2017-07-20,0.001497096039605487
2017-07-21,-0.004130463901568472
2017-07-24,0.0010854289897108454
2017-07-25,0.00724345208965535
2017-07-26,-0.001834010786882419
2017-07-27,-0.0030353750422132293
2017-07-28,-0.002924603555084079
2017-07-31,0.0028391221363804186
2017-08-01,0.006241508456770158
2017-08-02,0.011172751571260933
2017-08-03,-0.0016113195208881334
2017-08-04,0.002776876899571659
2017-08-07,0.005515054591114584
2017-08-08,0.0002838265747839873
2017-08-09,0.004065117647419151
2017-08-10,-0.014153826076178032
2017-08-11,-0.0007124895469166936
2017-08-14,0.007649796005904218
2017-08-15,0.002879732635440697
2017-08-16,-0.0020507654316352275
2017-08-17,-0.015088431535080429
2017-08-18,-0.001029750865220583
2017-08-21,0.0008970480066451346
2017-08-22,0.009674688142634388
2017-08-23,-0.002814414044653654
2017-08-24,-0.00504911718205339
2017-08-25,0.0025872665664292164
2017-08-28,0.00010317947333777636
2017-08-29,0.003014853315204667
2017-08-30,-0.0017220919618159193
2017-08-31,0.0014617751136585203
2017-09-01,0.0011118695918896154
2017-09-05,-0.0067282358213967925
2017-09-06,0.006133938747326223
2017-09-07,-0.0022091538198175066
2017-09-08,-0.009102083883689079
2017-09-11,0.012848335679074138
2017-09-12,0.0025405610907449565
2017-09-13,-0.00042380192555879976
2017-09-14,0.0004891223965192353
2017-09-15,0.005883616600645313
2017-09-18,0.002421046774805706
2017-09-19,0.0028604253249791033
2017-09-20,-0.003924609892858446
2017-09-21,-0.007395707688755739
2017-09-22,-0.004257166901919401
2017-09-25,-0.0030587016628290677
2017-09-26,0.0027168171009272065
2017-09-27,0.00447701481516584
2017-09-28,-0.0006039857179233966
2017-09-29,0.0005019374095862563
2017-10-02,0.004975732871944299
2017-10-03,0.005488545648749123
2017-10-04,-0.003039334296896015
2017-10-05,0.007772430300108252
2017-10-06,-0.0018920107777404796
2017-10-09,0.0033520783049738757
2017-10-10,0.010003559915919375
2017-10-11,0.00813599571615311
2017-10-12,-0.002324591641848424
2017-10-13,0.0014269793344976335
2017-10-16,0.007859921492912593
2017-10-17,0.008180226180057312
2017-10-18,-0.00014324340102868984
2017-10-19,-0.002711869699735303
2017-10-20,0.007091909549072819
2017-10-23,0.00378134441249119
2017-10-24,0.001467659007037479
2017-10-25,0.0007691428132647123
2017-10-26,0.003172523158636656
2017-10-27,0.0075368752019041715
2017-10-30,-0.0009572022488391909
2017-10-31,0.0006906834183408079
2017-11-01,0.0006686795931014276
2017-11-02,0.004276833086061814
2017-11-03,0.006860970843295022
2017-11-06,-0.00040815833390857786
2017-11-07,-0.0040712951601801035
2017-11-08,0.0037202056900516663
2017-11-09,-0.0010384192445769466
2017-11-10,-0.001605053382217441
2017-11-13,0.00023072064708037744
2017-11-14,-0.006483799076319572
2017-11-15,-0.005554411608928135
2017-11-16,0.019799428577075163
2017-11-17,-0.007846104319960247
2017-11-20,0.002364326995652344
2017-11-21,0.003609101208430354
2017-11-22,0.00044726487108545524
2017-11-24,0.001215975820331291
2017-11-27,-0.001323961005626716
2017-11-28,0.011055915177874827
2017-11-29,0.002967709532471286
2017-11-30,0.0055684521857968855
2017-12-01,0.0010116896232386003
2017-12-04,0.0016853026715247972
2017-12-05,-0.0019163639604181343
2017-12-06,-0.0027304303431136914
2017-12-07,-0.0013914406380279931
2017-12-08,0.003858152972915719
2017-12-11,0.005805095701683612
2017-12-12,0.0028986712787805414
2017-12-13,0.00044189531163921756
2017-12-14,-0.0053771395057910405
2017-12-15,0.007252186016744469
2017-12-18,0.005508960777333155
2017-12-19,-0.0028645764750265413
2017-12-20,-0.0014019232097421046
2017-12-21,0.005171800456279088
2017-12-22,-0.0017898002656224173
2017-12-26,-0.005329581708588259
2017-12-27,0.0012518843667688071
2017-12-28,0.0024294431036632875
2017-12-29,-0.007495413609840095
2018-01-02,0.007798885818391138
2018-01-03,0.006380211527406362
2018-01-04,0.005046756779290484
2018-01-05,0.0034942497591622444
2018-01-08,0.00295486854630518
2018-01-09,0.0017448834542512855
2018-01-10,0.00016724845212428148
2018-01-11,0.005797609510348023
2018-01-12,0.010326324909108982
2018-01-16,-0.0017408777462502947
2018-01-17,0.010572869654876138
2018-01-18,0.002505756762673622
2018-01-19,-0.0009459712012327378
2018-01-22,0.0053792243157134425
2018-01-23,-0.008040896392892289
2018-01-24,0.0002447513071274489
2018-01-25,0.00039689786808821986
2018-01-26,0.007171276861198231
2018-01-29,-0.006685362832451908
2018-01-30,-0.010516830706068367
2018-01-31,-0.005089210124698339
2018-02-01,0.006786401140041746
2018-02-02,-0.027994126061068682
2018-02-05,-0.04522236550731935
2018-02-06,0.018375424046901154
2018-02-07,-0.0024127910325308166
2018-02-08,-0.03265492603959228
2018-02-09,0.012505236892098474
2018-02-12,0.015477737277067746
2018-02-13,0.005820292188773854
2018-02-14,0.011553914330424247
2018-02-15,0.013209962093297308
2018-02-16,0.0032629500021483997
2018-02-20,-0.02404105124875196
2018-02-21,-0.007386681236355947
2018-02-22,0.0053330390990535695
2018-02-23,0.01579234156387153
2018-02-26,0.01198326796109107
2018-02-27,-0.009717954500076764
2018-02-28,-0.01306638820848629
2018-03-01,-0.01575139667722983
2018-03-02,0.0037316413553309872
2018-03-05,0.00989765059957466
2018-03-06,-0.00406057166521624
2018-03-07,-0.007737634690796159
2018-03-08,0.008135979904550818
2018-03-09,0.016802761591245587
2018-03-12,-0.00027133997516673957
2018-03-13,-0.0040323507381783055
2018-03-14,-0.010888793793304036
2018-03-15,0.0031861137171417453
2018-03-16,0.004672502515463043
2018-03-19,-0.015716127323605947
2018-03-20,0.0022500844657595263
2018-03-21,-0.0030289314556573733
2018-03-22,-0.025585485237289613
2018-03-23,-0.020869757442143904
2018-03-26,0.028844021048009576
2018-03-27,-0.015123993120244926
2018-03-28,-0.001083762407230184
2018-03-29,0.013273422973200784
2018-04-02,-0.021252113513852595
2018-04-03,0.017526617865982676
2018-04-04,0.012285827275421548
2018-04-05,0.008764739730756243
2018-04-06,-0.021124791999551595
2018-04-09,0.00698348802932786
2018-04-10,0.014984074998150394
2018-04-11,-0.007094363634220051
2018-04-12,0.009128595999445986
2018-04-13,-0.004358474664345996
2018-04-16,0.005662879535860588
2018-04-17,0.003064749058255387
2018-04-18,-0.005992828076618413
2018-04-19,-0.00035445412785458307
2018-04-20,-0.014182484902565464
